numpoliza,numorden,rutbeneficiario,dvrutbeneficiario,apellidopaterno,apellidomaterno,nombres,sexo,tipobeneficiario,situacioninvalidez,fechanacimiento,edad,numdependentes,fechafallecimiento,fechainvalidez,derechopension,requisitopension,relacionhijomadre,fechanacimientohijomenor,derechoacrecer,porcentajepension,pensionpersona
2804730,1933006080,12327028,5,Farrow,Farrow,Nicholas,M,10,N,19730113,49,4,,,20,6,1,,NO,,
84370189,2138495750,7605253,5,Bentley,Bentley,Matt,M,10,T,20071021,15,0,,,90,8,0,,NO,,
2060761,1131895884,19359340,2,Whatson,Whatson,Violet,F,20,T,19870629,35,4,,,20,5,3,,SI,,
59033621,1798488847,22739777,8,Johnson,Johnson,Ethan,M,41,P,19890119,33,3,,,10,7,1,,SI,,
20235637,2120340428,18623016,8,Vollans,Vollans,Peter,M,21,N,19750928,47,3,,,10,1,1,,SI,,
10983268,1298199693,23437269,5,Bingham,Bingham,Kurt,M,52,N,20020916,20,2,,,20,6,2,,NO,,
81191348,1168311309,18702882,4,Nielson,Nielson,Joseph,M,35,T,19750626,47,2,,,10,7,1,,NO,,
31303612,1326234770,21434208,7,Welsch,Welsch,Kurt,M,41,T,19820621,40,0,,,20,5,3,,NO,,
34779071,1830970751,14857368,4,Veale,Veale,Cedrick,M,35,P,19781104,44,2,,,10,7,3,,NO,,
47612362,1573609904,22997392,7,Roscoe,Roscoe,Chloe,F,,P,19730923,49,5,,,20,5,0,,SI,,
52028030,1436510958,11146968,8,Nicholls,Nicholls,Violet,F,10,P,19751101,47,2,,,20,1,1,,NO,,
40014761,1811749511,20950202,2,Lloyd,Lloyd,Shannon,F,21,T,20060611,16,3,,,90,1,2,,SI,,
65669704,1113826724,13453528,8,Collis,Collis,Darlene,F,21,N,19991231,22,4,,,20,8,4,,NO,,
44213899,1888028054,13387343,8,Fleming,Fleming,Freya,F,35,T,20050906,17,2,,,10,3,3,,NO,,
70321107,1847519557,10382299,1,Powell,Powell,Ronald,M,77,N,19901230,31,6,,,20,7,2,,SI,,
92742138,1057755557,23290573,6,Truscott,Truscott,Sydney,F,77,T,19790305,43,6,,,20,2,1,,SI,,
28034901,1023292939,11439588,1,Murphy,Murphy,Madelyn,F,42,T,19910418,31,0,,,20,3,2,,SI,,
97182807,1496891435,27534707,7,Chester,Chester,Ivy,F,51,T,19700328,52,3,,,20,4,1,,SI,,
76962934,1386620921,25909885,7,Willis,Willis,David,M,51,N,19720226,50,0,,,20,4,2,,NO,,
23349247,1824084626,8749486,1,Dyson,Dyson,Matt,M,50,T,19820207,40,5,,,90,6,4,,NO,,
69131149,1382957473,24091946,6,Lindsay,Lindsay,Sylvia,F,30,N,19771111,45,2,,,20,2,1,,NO,,
10405317,1619168529,21745279,1,Ingram,Ingram,Carter,M,77,N,20050606,17,0,,,90,6,0,,NO,,
44565230,1314453412,15411929,1,Robertson,Robertson,Harriet,F,42,T,19931203,28,5,,,90,1,3,,NO,,
56428989,1155700559,21375218,2,Harrison,Harrison,Carla,F,30,P,20060309,16,3,,,90,5,2,,SI,,
97129840,1125418855,18158152,1,Wallace,Wallace,Michael,M,35,N,20000417,22,0,,,10,6,1,,SI,,
40290124,1297464078,8769811,6,Armstrong,Armstrong,Eve,F,35,T,19790627,43,1,,,20,1,2,,NO,,
10997468,1272012619,24221495,2,Cartwright,Cartwright,Leroy,M,42,T,19920520,30,1,,,10,2,2,,SI,,
80645758,1733612890,10158494,6,Dwyer,Dwyer,Rosalie,F,35,T,19700115,52,1,,,10,2,3,,NO,,
7274601,1243936562,20974044,2,Tennant,Tennant,Eryn,F,51,N,20070402,15,0,,,10,1,0,,SI,,
95277369,1900919481,13088786,4,Parker,Parker,Carrie,F,42,N,19760806,46,4,,,90,4,3,,NO,,
99819454,2074934150,11642017,5,Clarke,Clarke,Caydence,F,30,T,20060913,16,2,,,10,7,2,,NO,,
27532305,1961558855,19968080,3,Cooper,Cooper,Amelia,F,30,N,20000310,22,0,,,90,4,2,,SI,,
5885045,1264707652,26578790,7,Richards,Richards,Chris,M,,N,19750227,47,4,,,10,8,0,,SI,,
90258785,1815735601,18615154,6,Todd,Todd,Sarah,F,41,N,19900403,32,2,,,90,6,1,,SI,,
93925994,1560713568,10810196,7,Dickson,Dickson,Rachael,F,41,P,19991209,22,3,,,90,6,4,,SI,,
33306870,1819934554,20859873,3,Ulyatt,Ulyatt,Bart,M,20,T,19981204,23,4,,,20,7,0,,SI,,
22702005,2032749684,27858721,7,Todd,Todd,Matt,M,11,N,19941203,27,1,,,10,3,1,,SI,,
30787514,1666912734,8605098,2,Edmonds,Edmonds,Logan,F,10,P,20011214,20,2,,,10,4,3,,NO,,
80503893,1720433537,17981608,4,Fields,Fields,Enoch,M,,T,19720803,50,2,,,10,5,4,,SI,,
58682406,1424460409,27086583,5,Harrington,Harrington,Livia,F,30,P,19800314,42,0,,,90,4,1,,SI,,
15013597,2043976307,10254720,7,Brown,Brown,Fred,M,50,P,20070223,15,2,,,10,7,1,,NO,,
54978394,2063161431,18772118,1,Pitt,Pitt,Alessandra,F,30,N,19990223,23,4,,,10,6,0,,SI,,
28372299,1884566538,22575908,2,Cox,Cox,Henry,M,77,P,19820312,40,0,,,90,3,0,,SI,,
99708024,2051990719,14485111,3,Wooldridge,Wooldridge,Kurt,M,77,P,19840930,38,3,,,90,2,3,,NO,,
30309973,1912242728,23060878,6,Warren,Warren,Piper,F,51,T,20070604,15,0,,,20,2,4,,SI,,
14743008,1817919876,15832903,7,Stevens,Stevens,Chester,M,30,T,20071106,15,0,,,20,5,1,,NO,,
60404812,1786308767,21851448,5,Nelson,Nelson,John,M,,T,19800131,42,4,,,20,3,3,,SI,,
32774907,1481490858,26067093,6,Shields,Shields,Mark,M,21,P,19730807,49,1,,,10,1,0,,NO,,
83950373,1705808695,10026546,1,Middleton,Middleton,Naomi,F,,N,19841111,38,0,,,90,2,0,,NO,,
67362977,1317278255,19369851,3,Mills,Mills,Matt,M,,T,20020912,20,6,,,10,3,1,,NO,,
35207471,1125897934,10754646,5,Irving,Irving,Ruth,F,52,T,19810424,41,6,,,10,4,0,,NO,,
615723,2133836941,23022109,8,Smith,Smith,Nate,M,,N,20061029,16,2,,,20,7,1,,NO,,
8735998,1209236807,15090745,8,Henderson,Henderson,Janice,F,20,N,19970328,25,0,,,10,7,1,,NO,,
85324637,1984363380,12612606,1,Blackburn,Blackburn,Karla,F,11,T,19950212,27,3,,,10,3,1,,NO,,
94275917,1092872790,22419707,8,Stanton,Stanton,Makenzie,F,52,T,19780614,44,0,,,20,8,2,,NO,,
71494466,1733714498,9422451,3,Baker,Baker,Penelope,F,20,P,19770925,45,4,,,90,3,2,,SI,,
61455152,1376649912,23104322,8,Whitmore,Whitmore,Julian,M,50,P,19830923,39,6,,,10,3,0,,NO,,
56664537,1178298353,21973315,3,Antcliff,Antcliff,Denis,M,42,P,19781222,43,6,,,10,7,4,,NO,,
14776295,1770538250,27344600,1,Barclay,Barclay,Ramon,M,20,P,19720820,50,0,,,90,3,0,,NO,,
32918529,1133309895,12591220,7,Alexander,Alexander,Callie,F,52,T,19840811,38,3,,,10,7,1,,NO,,
84206002,1605324446,23102827,1,Khan,Khan,Brooklyn,F,41,N,19830617,39,0,,,90,5,1,,SI,,
65285222,1288512726,21491404,3,Neville,Neville,Hayden,M,21,N,20040913,18,4,,,90,1,0,,SI,,
67687376,2006294332,11847735,3,Burnley,Burnley,Tyson,M,35,P,19971001,25,0,,,10,1,2,,SI,,
87096821,1226093887,21895003,7,Vernon,Vernon,Boris,M,50,T,20010228,21,6,,,90,1,1,,NO,,
97480506,1343045555,19432539,5,Plumb,Plumb,Hazel,F,10,P,19890105,33,3,,,20,1,4,,SI,,
99266843,1585746655,15779623,1,Oswald,Oswald,Joseph,M,20,T,20000219,22,5,,,90,5,3,,SI,,
46998569,1530065192,21112348,2,Ainsworth,Ainsworth,Victoria,F,11,P,19740325,48,0,,,20,3,2,,SI,,
27724697,2039292725,19319010,3,Burge,Burge,Tom,M,42,N,19800917,42,5,,,10,3,2,,SI,,
92424297,1946969507,25896245,1,Doherty,Doherty,Barry,M,41,P,19810330,41,6,,,10,7,4,,NO,,
86271913,1292109392,8555082,2,Fields,Fields,Michaela,F,35,P,20060627,16,4,,,90,6,1,,SI,,
66531778,1735142143,12796335,8,Garcia,Garcia,Denny,M,10,T,19730119,49,4,,,90,4,3,,NO,,
36212369,1456627233,21113133,8,Lucas,Lucas,Candace,F,41,P,19960302,26,1,,,20,4,3,,SI,,
2636871,1090784293,25377824,5,Nelson,Nelson,Zoe,F,35,T,19831118,39,2,,,10,8,3,,NO,,
12579901,1241006833,25467959,3,Wren,Wren,Belinda,F,77,P,19981012,24,3,,,20,4,0,,SI,,
55254607,1363463469,7738188,3,Coleman,Coleman,Adela,F,52,P,19760409,46,3,,,10,3,4,,NO,,
41249490,2072864826,19662637,8,Button,Button,Ryan,M,21,P,19771202,44,1,,,20,1,4,,SI,,
37025685,1397849677,18001121,6,Powell,Powell,Aiden,M,10,T,19950924,27,2,,,90,3,0,,SI,,
92016403,2060442203,11690400,8,Thatcher,Thatcher,Nick,M,30,N,19740308,48,5,,,10,6,0,,NO,,
722083,1292506902,16779898,5,Durrant,Durrant,Jayden,M,20,T,19690914,53,6,,,90,8,1,,SI,,
85718560,1254378708,18220559,4,Wills,Wills,Laila,F,52,N,19720125,50,5,,,90,7,3,,SI,,
24031248,1709548840,26878105,8,Hill,Hill,Chris,M,51,N,19791011,43,3,,,20,5,4,,SI,,
22701799,1918088021,20745625,4,Ellison,Ellison,Phoebe,F,30,N,19991021,23,2,,,20,7,2,,SI,,
603056,1466446701,22563297,8,Allington,Allington,Ethan,M,42,N,19890523,33,3,,,10,7,4,,SI,,
76531078,1237522800,26493610,4,Radcliffe,Radcliffe,Domenic,M,10,P,19690314,53,0,,,20,6,0,,SI,,
33347834,1966358017,11925400,7,Pope,Pope,Erick,M,20,T,19870918,35,5,,,10,6,2,,NO,,
71994108,2110330703,24951337,6,Spencer,Spencer,Mya,F,30,T,19950922,27,1,,,10,4,1,,SI,,
39422119,1541055691,13958015,7,Campbell,Campbell,Martin,M,42,N,19710728,51,6,,,20,2,0,,NO,,
58180681,1512855133,12969812,1,Morley,Morley,Angel,F,35,N,19930421,29,2,,,90,6,1,,SI,,
52974430,1289514070,13638421,5,Ianson,Ianson,Agnes,F,51,P,19770208,45,0,,,90,8,2,,SI,,
20520575,1782513247,7661434,8,Glass,Glass,George,M,77,N,19681220,53,1,,,90,5,1,,NO,,
25345831,1810602294,19610157,8,Noon,Noon,Norah,F,10,N,19981005,24,2,,,10,4,2,,SI,,
61304060,1161074043,10169852,1,Glass,Glass,Shay,F,51,N,19810901,41,6,,,10,3,1,,SI,,
34903582,2104458270,27726921,4,Hepburn,Hepburn,Holly,F,52,P,19741013,48,4,,,20,6,3,,SI,,
18415727,1635720053,24185932,1,Savage,Savage,David,M,11,P,19911019,31,2,,,10,1,2,,SI,,
59086957,1461120442,20635228,7,James,James,Kurt,M,50,N,19931219,28,4,,,10,7,2,,NO,,
32784296,1818345584,14077590,7,Vallins,Vallins,Alessia,F,30,N,19710207,51,5,,,20,3,2,,NO,,
19277822,1778313814,21257253,8,Brooks,Brooks,Freya,F,35,T,19700130,52,3,,,20,3,4,,SI,,
14006324,1139512195,17734765,1,Clark,Clark,Morgan,F,20,N,19921125,29,4,,,90,8,2,,SI,,
67653043,1084693245,8560724,5,Clarke,Clarke,Laila,F,41,P,19700203,52,1,,,20,4,3,,SI,,
16093504,1225656699,25217645,5,Fleming,Fleming,Johnny,M,11,P,20020421,20,6,,,20,4,2,,SI,,
98801475,1521699917,27526893,4,Fox,Fox,Anthony,M,35,N,19860929,36,4,,,90,1,2,,SI,,
16625309,2052471396,19167052,8,Benson,Benson,Georgia,F,11,N,19790510,43,4,,,20,4,3,,NO,,
80498015,1541080699,10990298,2,London,London,Daron,M,77,N,19751105,47,0,,,20,7,1,,SI,,
49024210,1301130825,13232014,3,Kennedy,Kennedy,Ada,F,35,P,20021220,19,3,,,20,8,0,,NO,,
6465895,1852234742,13574288,1,Amstead,Amstead,Johnny,M,50,T,20000307,22,6,,,20,6,1,,SI,,
59374926,2146393327,24808858,8,Stewart,Stewart,Camden,F,52,N,19971209,24,5,,,10,8,1,,SI,,
31187412,1098632746,24745234,2,Dwyer,Dwyer,Nate,M,42,T,19930513,29,1,,,10,2,3,,NO,,
7647291,1561530005,20946462,2,Lee,Lee,David,M,21,T,19901116,32,5,,,90,4,4,,SI,,
17541688,1638327216,10659425,6,Cooper,Cooper,Jaylene,F,10,T,19910103,31,2,,,20,2,1,,SI,,
47283758,2085892817,11691389,1,Curtis,Curtis,Chris,M,11,T,20060927,16,2,,,90,5,1,,SI,,
65181678,1858110782,8582379,3,Corbett,Corbett,Angelique,F,35,P,19910113,31,4,,,90,5,0,,NO,,
74680360,1404886576,25963825,1,Redfern,Redfern,Percy,M,51,N,20071212,14,1,,,20,4,1,,NO,,
75805657,1326567820,20490983,3,Clarke,Clarke,Russel,M,30,N,19690327,53,6,,,10,5,4,,NO,,
85219066,1910946090,14951768,1,Chappell,Chappell,Chad,M,30,T,19690727,53,5,,,90,4,4,,SI,,
24289217,1291135195,11499037,5,Denton,Denton,Ivy,F,10,P,19681127,53,3,,,10,7,0,,NO,,
5319686,1087440010,16502599,4,Booth,Booth,Domenic,M,50,T,19800410,42,6,,,20,4,0,,NO,,
28793449,1163352995,22615776,5,Tanner,Tanner,Julius,M,51,T,19991212,22,0,,,10,2,2,,SI,,
86549671,2132054673,17200247,2,Drummond,Drummond,Denis,M,30,T,20040306,18,4,,,20,2,0,,SI,,
65714537,2032698665,12391412,7,Jacobs,Jacobs,Gabriel,M,52,P,19791227,42,3,,,20,2,2,,NO,,
30594029,1966835995,15296428,3,Pierce,Pierce,Chad,M,42,T,19940426,28,3,,,10,6,0,,NO,,
58263930,1698956621,15506243,3,Antcliff,Antcliff,Lily,F,77,P,19810620,41,4,,,90,2,4,,SI,,
61684893,1359441554,21430484,5,Cunningham,Cunningham,Kamila,F,10,N,19970805,25,1,,,20,8,0,,SI,,
76943744,1215161924,20853383,3,Townend,Townend,Ron,M,10,P,19980210,24,0,,,10,1,0,,SI,,
9140459,1823421404,7856464,8,Quinton,Quinton,Gil,M,21,N,20000511,22,0,,,10,1,4,,SI,,
42958570,1308580448,14124535,5,King,King,Elijah,M,42,P,20050324,17,6,,,20,6,2,,SI,,
1234248,1637534225,16036309,1,Saunders,Saunders,Carina,F,10,P,19931006,29,2,,,20,2,1,,NO,,
75506362,2063363568,14463561,3,Davies,Davies,John,M,52,P,19880527,34,6,,,20,6,1,,SI,,
38208563,1428243390,24951352,3,Camden,Camden,Mary,F,35,N,19691128,52,2,,,90,4,4,,NO,,
47027420,1673639677,19821848,7,Chappell,Chappell,Kate,F,11,P,19800209,42,4,,,90,7,4,,SI,,
12916830,1326755737,15859431,5,Purvis,Purvis,Kate,F,52,N,19880106,34,6,,,10,3,1,,SI,,
98834024,1620120764,17392283,8,Owen,Owen,Chester,M,11,P,19730425,49,6,,,20,5,1,,NO,,
328860,1074141568,19312431,4,Walter,Walter,Manuel,M,11,N,20011201,20,2,,,10,6,4,,NO,,
84789321,1005969330,19810838,3,Salt,Salt,Denny,M,77,T,19941202,27,6,,,10,2,4,,NO,,
29338023,1274689846,18188616,5,Norris,Norris,Maia,F,30,P,19900304,32,2,,,10,1,3,,SI,,
40148621,1332243013,9553008,2,Farrant,Farrant,Maria,F,77,T,19840331,38,0,,,10,4,0,,SI,,
70172428,2124957072,13481560,6,Hall,Hall,Gabriel,M,21,P,19790506,43,0,,,90,2,1,,NO,,
53913838,1055140206,11693260,7,Reid,Reid,Harry,M,11,P,19931213,28,3,,,90,3,2,,SI,,
57773507,1412393245,17868203,5,Ingham,Ingham,Barney,M,10,N,19890401,33,1,,,20,7,4,,NO,,
78833327,1166047106,17212715,4,Barrett,Barrett,Angela,F,,P,19820826,40,1,,,90,1,4,,NO,,
22898519,1917534506,19670861,4,Uddin,Uddin,Lucy,F,20,T,19790810,43,2,,,20,7,3,,SI,,
55862,1869071223,19279335,5,Johnson,Johnson,Abdul,M,51,P,19710114,51,6,,,10,3,3,,SI,,
64389195,1732398091,17383322,8,Sherry,Sherry,Robyn,F,11,T,19930906,29,6,,,10,1,2,,NO,,
5432041,1736431496,11029287,7,Bright,Bright,Oliver,M,35,T,19820910,40,0,,,10,1,4,,NO,,
71582993,1585323213,15627957,1,Dubois,Dubois,Sasha,F,21,N,19770913,45,0,,,10,3,3,,SI,,
70620036,1753204447,21548985,5,Jones,Jones,Macy,F,52,P,20010608,21,2,,,90,8,4,,NO,,
40757877,1956508367,25415808,8,Hall,Hall,Miriam,F,35,N,19810112,41,4,,,10,5,0,,NO,,
73594800,1857677517,24946189,7,Daniells,Daniells,Miley,F,42,T,19760802,46,3,,,90,7,0,,SI,,
90796071,1380144417,12928817,2,Pond,Pond,Livia,F,21,N,20051113,17,4,,,10,1,4,,SI,,
5797369,1747241495,9304606,1,Clark,Clark,Laila,F,10,P,20070107,15,5,,,90,5,3,,NO,,
19016176,1244697105,22715067,7,Richardson,Richardson,Jack,M,20,T,19941122,28,3,,,90,3,4,,NO,,
16297926,1274892907,14536852,3,Jackson,Jackson,Harvey,M,42,N,19960509,26,6,,,20,2,4,,NO,,
45060179,1331973764,19013532,4,Gray,Gray,Caleb,M,35,T,20060526,16,5,,,20,7,1,,SI,,
57496116,1104493364,13075240,1,Walton,Walton,Andrea,F,52,T,19700415,52,1,,,20,2,0,,NO,,
39519823,1797630236,23680463,7,Jobson,Jobson,Mike,M,51,T,19761123,45,0,,,10,1,3,,NO,,
50657933,1545081375,25063519,6,Todd,Todd,Danny,M,41,N,19810818,41,3,,,10,5,2,,NO,,
88411135,2036582900,20218911,6,Matthews,Matthews,Amelia,F,11,T,19700923,52,4,,,90,2,0,,NO,,
86903516,1333052629,12414674,2,Purvis,Purvis,Daron,M,10,N,19790302,43,4,,,20,1,4,,NO,,
697476,1823075211,14132793,5,Norman,Norman,Lucas,M,21,T,19980317,24,2,,,20,2,3,,NO,,
22629516,1353431455,17009574,1,Woodley,Woodley,Nate,M,52,T,19860803,36,2,,,20,1,3,,NO,,
51355586,1250821116,21620988,3,Horton,Horton,Aiden,M,10,P,20070301,15,2,,,90,8,4,,SI,,
18072507,1557555252,23224003,4,Ebden,Ebden,William,M,42,T,19750226,47,3,,,10,6,4,,NO,,
24930062,1046023562,8857139,7,Bloom,Bloom,Ivy,F,11,T,19730820,49,4,,,20,4,2,,NO,,
6941285,1636144173,7658932,1,Uttley,Uttley,Valentina,F,21,T,19870519,35,1,,,10,7,0,,NO,,
10473997,1197590315,18380301,2,Howard,Howard,Gwenyth,F,30,P,19860812,36,4,,,90,7,2,,SI,,
5937570,1704912888,11273679,8,Avery,Avery,Mabel,F,,T,19701029,52,2,,,10,3,2,,NO,,
73590694,1036191902,17249417,4,Graham,Graham,Leanne,F,35,T,20020916,20,1,,,20,4,2,,SI,,
96830535,1033238901,19431869,1,Craig,Craig,Percy,M,20,T,19681101,54,1,,,10,7,2,,SI,,
56593054,2081998344,27756414,8,Summers,Summers,Percy,M,11,T,20040811,18,3,,,20,7,4,,SI,,
12588649,1596783365,16860352,1,Connor,Connor,Bridget,F,30,P,19951025,27,6,,,20,6,2,,NO,,
47001594,1325191732,26605059,4,Woods,Woods,Bernadette,F,77,T,19810915,41,0,,,90,7,4,,NO,,
4551585,1126826574,20824045,7,Morrow,Morrow,Doug,M,50,P,19870319,35,6,,,90,5,1,,NO,,
92417019,1570918346,12948269,1,Giles,Giles,Kimberly,F,35,T,19780528,44,4,,,20,8,3,,SI,,
52659120,1972491241,20494611,2,Ashley,Ashley,Abdul,M,11,P,19920702,30,0,,,90,6,4,,NO,,
65631775,1032579191,22469648,2,Walsh,Walsh,Sebastian,M,,N,19771011,45,2,,,90,8,3,,SI,,
68458278,1896699464,14026794,8,Dillon,Dillon,Chester,M,11,N,19781105,44,5,,,20,7,3,,NO,,
17693074,1505712179,22400415,2,Walter,Walter,Enoch,M,77,P,19760313,46,0,,,20,7,2,,SI,,
91156503,2081120134,17591277,3,Spencer,Spencer,Goldie,F,41,N,19691217,52,5,,,10,8,2,,SI,,
74870209,1509106942,22170308,5,Robinson,Robinson,Barney,M,41,T,19790321,43,5,,,20,2,0,,NO,,
68031645,1754491797,15749510,5,Gibbons,Gibbons,Jessica,F,41,N,19820515,40,4,,,10,6,1,,SI,,
74010691,1699921187,12388729,2,Benfield,Benfield,Gil,M,,P,19710527,51,6,,,20,5,2,,SI,,
60445983,2040144648,21992813,7,Bentley,Bentley,Manuel,M,41,T,20030223,19,2,,,10,7,3,,SI,,
37337480,2120322001,8152117,8,Hill,Hill,Lily,F,35,T,19941215,27,6,,,20,5,2,,SI,,
64865409,1867603788,7859408,1,Upton,Upton,Sebastian,M,50,N,20060921,16,2,,,90,3,2,,NO,,
90515793,1403531286,14262286,5,Kelly,Kelly,Carter,M,10,P,19871008,35,1,,,10,6,3,,NO,,
68135388,1455657444,17330993,3,Rainford,Rainford,Manuel,M,20,N,19810616,41,3,,,20,5,3,,NO,,
19081252,1254512304,17374855,7,Upsdell,Upsdell,Eduardo,M,50,N,19880313,34,2,,,90,6,2,,SI,,
93828635,1238289345,14931502,6,Blythe,Blythe,Kirsten,F,42,T,19920514,30,2,,,20,8,1,,SI,,
67668227,1836388345,19820522,2,Crawford,Crawford,Stella,F,,T,19800405,42,0,,,90,6,1,,NO,,
45058469,1987342105,16745588,3,Parr,Parr,Harry,M,30,P,19710404,51,1,,,20,5,1,,SI,,
85364887,1312460192,24627626,5,Lindsay,Lindsay,Melania,F,21,T,20040514,18,3,,,20,1,1,,NO,,
79327838,1336736990,25059763,3,Hardwick,Hardwick,Alessia,F,20,P,20031222,18,6,,,10,6,2,,SI,,
25387801,1021745851,20880527,1,Windsor,Windsor,Logan,M,50,P,19961104,26,4,,,10,5,4,,NO,,
29339007,1977831122,15110949,4,Button,Button,Celia,F,21,N,19990429,23,4,,,20,1,2,,NO,,
69480462,1384354646,9100349,1,Hood,Hood,Marvin,M,42,T,19700601,52,2,,,10,3,3,,NO,,
39204570,2086321641,12575973,6,Clark,Clark,Harry,M,30,N,19881022,34,4,,,90,1,0,,NO,,
20606366,1242985330,14179237,2,Swift,Swift,Evie,F,50,T,19931205,28,6,,,10,4,4,,SI,,
39298906,1017589395,21572069,8,Varley,Varley,Rae,F,35,P,19750517,47,6,,,20,2,1,,SI,,
39557003,1966444056,13649533,6,Hunter,Hunter,Peter,M,51,N,20001214,21,6,,,90,7,3,,NO,,
98392512,1768562555,22180714,7,Hunt,Hunt,Adelaide,F,41,N,19771219,44,0,,,10,6,4,,NO,,
71556218,1354280387,19013672,5,Snell,Snell,Johnathan,M,50,P,20020727,20,3,,,90,4,4,,NO,,
21089257,1590140104,10986453,7,Sawyer,Sawyer,Mike,M,21,P,20031002,19,0,,,10,7,0,,SI,,
5269092,2062995760,7332419,8,Chester,Chester,Georgia,F,41,N,19771013,45,1,,,90,5,3,,NO,,
32473178,1342325667,11899623,1,Cobb,Cobb,Denny,M,30,N,19990929,23,2,,,10,6,3,,NO,,
62656753,1907650846,7292852,4,Palmer,Palmer,Havana,F,20,N,20070525,15,6,,,90,5,4,,SI,,
18543230,1208407447,22687445,5,Lee,Lee,Hayden,M,77,N,20040317,18,3,,,20,2,2,,SI,,
28501867,1604434013,8515834,6,Egerton,Egerton,Molly,F,52,T,19880921,34,5,,,90,1,3,,NO,,
14191150,2098598919,19622074,5,Trent,Trent,Oliver,M,52,P,19950711,27,0,,,90,6,1,,SI,,
23222923,1508120350,7523213,8,Gardner,Gardner,Greta,F,21,T,20060826,16,4,,,10,8,3,,NO,,
99162016,1196431482,17619518,4,Gray,Gray,Harvey,M,21,N,19780707,44,0,,,20,5,4,,SI,,
76052738,1286069599,13427278,6,Jarvis,Jarvis,Peter,M,10,P,19990328,23,3,,,20,3,2,,NO,,
66659029,2104029571,10422152,4,Dyson,Dyson,Rae,F,51,P,19780104,44,3,,,20,4,2,,NO,,
78637123,1147422836,26384230,4,Forth,Forth,Kassandra,F,51,N,19940301,28,1,,,10,4,2,,NO,,
81401986,1829334331,15120452,5,Price,Price,Ethan,M,50,P,20040525,18,3,,,90,7,2,,NO,,
92009496,1227806535,10480319,2,Simpson,Simpson,Bob,M,41,P,20031105,19,4,,,90,4,1,,NO,,
84555200,1900857633,26611900,3,Notman,Notman,Mary,F,11,T,19881211,33,4,,,90,6,4,,NO,,
4221497,1270729503,15375371,7,Young,Young,Liam,M,42,P,19840925,38,2,,,10,6,4,,SI,,
27663358,1801808733,12211661,3,Murphy,Murphy,Rufus,M,35,P,19910929,31,0,,,20,4,4,,SI,,
50328043,1079385151,15618582,6,Simmons,Simmons,Hayden,M,42,N,20040606,18,3,,,90,5,0,,NO,,
86813949,1690053275,17542513,8,Williams,Williams,Luke,M,35,N,19740811,48,2,,,20,7,0,,NO,,
11298257,1610183933,26235753,2,Quinn,Quinn,David,M,42,T,19960110,26,0,,,10,7,2,,NO,,
8379961,1659361118,21772431,2,Gates,Gates,Judith,F,41,N,19860930,36,1,,,20,4,4,,SI,,
56905392,1852287605,9532915,4,Miller,Miller,Ryan,M,50,N,19990520,23,6,,,20,3,3,,SI,,
94608686,1655928999,7958695,4,Fulton,Fulton,Regina,F,52,N,19730509,49,6,,,20,1,3,,SI,,
90712643,1840947281,24356838,1,Morris,Morris,Alan,M,11,N,19900508,32,1,,,20,2,0,,SI,,
2207556,1761353336,23207782,7,Tennant,Tennant,Adalind,F,21,T,19880528,34,5,,,20,3,2,,SI,,
20089120,2128579493,8461689,6,Whatson,Whatson,Kieth,M,42,P,19840918,38,5,,,90,3,0,,SI,,
44813807,1072516579,21394345,6,Mason,Mason,Stella,F,41,T,19960517,26,2,,,90,6,2,,SI,,
14200059,1005745335,14664297,4,Wallace,Wallace,Dalia,F,30,P,19910116,31,6,,,10,5,2,,NO,,
90061209,1517169643,17792628,5,Bell,Bell,Kieth,M,52,N,19730827,49,1,,,10,6,0,,NO,,
64886781,2024486960,27474709,8,Redwood,Redwood,Mandy,F,41,N,19970320,25,4,,,10,1,4,,SI,,
98694849,1152903549,15518122,1,Carson,Carson,Alexander,M,30,T,19761123,45,3,,,10,3,1,,SI,,
67551834,1626970395,20931262,7,Haines,Haines,Liliana,F,,P,19731031,49,6,,,90,2,1,,NO,,
36868313,1259438702,24891943,8,Camden,Camden,Christy,F,10,T,19701209,51,5,,,20,7,1,,NO,,
82372561,1465700518,15850856,4,Matthews,Matthews,Bethany,F,51,T,19710130,51,0,,,20,1,3,,NO,,
656454,2142704577,19771080,2,Miller,Miller,Manuel,M,,P,20000309,22,6,,,20,3,1,,SI,,
49731398,2038477869,25004251,4,Stubbs,Stubbs,Chloe,F,,N,19861009,36,5,,,10,3,4,,SI,,
10935613,1512570507,26063095,4,Becker,Becker,Chad,M,42,T,19911105,31,0,,,20,1,4,,SI,,
2456932,1940804448,11286115,4,Townend,Townend,Faith,F,11,P,19900301,32,0,,,20,7,2,,SI,,
52872693,2105090095,14701124,7,Tait,Tait,Chad,M,51,T,19900108,32,5,,,20,3,1,,SI,,
38931799,1693231426,10869122,4,Benson,Benson,John,M,,P,20020925,20,1,,,10,8,2,,NO,,
69768811,1162909292,26644507,3,Hunter,Hunter,Erica,F,42,P,20010609,21,1,,,90,3,4,,SI,,
13786542,1265685117,22870751,5,Hill,Hill,Gladys,F,,T,19890409,33,2,,,20,1,3,,NO,,
67333554,1007738882,8579459,8,Weldon,Weldon,Dakota,F,20,T,19961211,25,5,,,20,5,3,,SI,,
